deal_key,company_key,channel_key,campaign_key,rep_key,stage_key,lost_reason_key,created_date_key,won_date_key,lost_date_key,mrr_usd,tcv_usd,dialer_hours_attributed,deal_age_days,is_won,is_lost,churn_date_key,is_churned,retained_months,churned_mrr
D0001788,C0023122,CH01,,R001,S02,LR07,20240206,0,20240321,0.0,0.0,3.36,44.0,0,1,0,0,,0.0
D0001789,C0040139,CH01,,R001,S05,LR11,20250729,0,20250818,0.0,0.0,3.96,20.0,0,1,0,0,,0.0
D0001790,C0015832,CH01,,R009,S01,LR02,20260423,0,20260515,0.0,0.0,3.1,22.0,0,1,0,0,,0.0
D0001791,C0017455,CH01,,R005,S04,LR01,20240419,0,20240506,0.0,0.0,3.27,17.0,0,1,0,0,,0.0
D0001792,C0021706,CH01,,R015,S01,LR02,20240724,0,20240805,0.0,0.0,2.85,12.0,0,1,0,0,,0.0
D0001793,C0025526,CH01,,R010,S01,LR08,20240212,0,20240322,0.0,0.0,4.86,39.0,0,1,0,0,,0.0
D0001794,C0058288,CH08,,R015,S08,LR14,20260519,20260524,0,1278.68,16051.26,0.0,5.0,1,0,0,0,12.0,0.0
D0001795,C0034633,CH01,,R004,S01,LR04,20240108,0,20240111,0.0,0.0,3.83,3.0,0,1,0,0,,0.0
D0001796,C0009945,CH02,,R005,S07,LR14,20240306,20240312,0,987.39,11268.72,0.0,6.0,1,0,0,0,12.0,0.0
D0001797,C0039540,CH01,,R009,S07,LR14,20260304,20260308,0,734.14,9320.78,2.59,4.0,1,0,20260706,1,4.0,734.14
D0001798,C0011187,CH01,,R004,S01,LR02,20250417,0,20250519,0.0,0.0,4.39,32.0,0,1,0,0,,0.0
D0001799,C0027243,CH01,,R012,S01,LR14,20261104,0,20261118,0.0,0.0,2.25,14.0,0,1,0,0,,0.0
D0001800,C0014502,CH03,,R013,S05,LR02,20240729,0,20240730,0.0,0.0,0.0,1.0,0,1,0,0,,0.0
D0001801,C0057655,CH01,,R007,S05,LR08,20240730,0,20240831,0.0,0.0,4.77,32.0,0,1,0,0,,0.0
D0001802,C0014885,CH04,,R011,S07,LR14,20250321,20250502,0,1259.23,17376.31,0.0,42.0,1,0,20250701,1,2.0,1259.23
D0001803,C0001898,CH01,,R011,S09,LR11,20241203,0,20241223,0.0,0.0,3.89,20.0,0,1,0,0,,0.0
D0001804,C0020101,CH02,,R007,S02,LR14,20260417,0,20260418,0.0,0.0,0.0,1.0,0,1,0,0,,0.0
D0001805,C0048837,CH01,,R001,S02,LR04,20251027,0,20251126,0.0,0.0,2.42,30.0,0,1,0,0,,0.0
D0001806,C0032469,CH01,,R004,S02,LR09,20251212,0,20251221,0.0,0.0,3.34,9.0,0,1,0,0,,0.0
D0001807,C0004057,CH02,,R003,S02,LR13,20240227,0,20240326,0.0,0.0,0.0,28.0,0,1,0,0,,0.0
D0001808,C0056980,CH02,,R012,S05,LR02,20240531,0,20240611,0.0,0.0,0.0,11.0,0,1,0,0,,0.0
D0001809,C0011969,CH01,,R010,S01,LR07,20241001,0,20241101,0.0,0.0,3.52,31.0,0,1,0,0,,0.0
D0001810,C0059587,CH03,,R014,S01,LR05,20260120,0,20260126,0.0,0.0,0.0,6.0,0,1,0,0,,0.0
D0001811,C0025588,CH01,,R010,S05,LR08,20260603,0,20260629,0.0,0.0,4.62,26.0,0,1,0,0,,0.0
D0001812,C0032536,CH07,CMP010,R006,S02,LR07,20260105,0,20260220,0.0,0.0,0.0,46.0,0,1,0,0,,0.0
D0001813,C0057580,CH02,,R010,S07,LR14,20251105,20251118,0,861.06,11221.76,0.0,13.0,1,0,0,0,12.0,0.0
D0001814,C0049050,CH08,,R003,S07,LR14,20240216,20240226,0,378.57,5426.78,0.0,10.0,1,0,0,0,12.0,0.0
D0001815,C0000453,CH01,,R004,S08,LR14,20250519,20250531,0,1002.51,14873.21,3.33,12.0,1,0,0,0,12.0,0.0
D0001816,C0003310,CH01,,R014,S04,LR01,20250128,0,20250206,0.0,0.0,4.32,9.0,0,1,0,0,,0.0
D0001817,C0044762,CH01,,R002,S09,LR05,20241122,0,20241223,0.0,0.0,3.42,31.0,0,1,0,0,,0.0
D0001818,C0015447,CH03,,R001,S07,LR14,20250401,20250406,0,222.86,3198.25,0.0,5.0,1,0,0,0,12.0,0.0
D0001819,C0019545,CH01,,R005,S09,LR13,20260317,0,20260329,0.0,0.0,3.98,12.0,0,1,0,0,,0.0
D0001820,C0020933,CH01,,R015,S01,LR11,20250723,0,20250808,0.0,0.0,4.88,16.0,0,1,0,0,,0.0
D0001821,C0027556,CH08,,R014,S07,LR14,20240808,20240813,0,1354.91,19998.96,0.0,5.0,1,0,0,0,12.0,0.0
D0001822,C0056519,CH01,,R002,S04,LR01,20250410,0,20250421,0.0,0.0,4.79,11.0,0,1,0,0,,0.0
D0001823,C0016949,CH01,,R007,S02,LR05,20250402,0,20250409,0.0,0.0,4.1,7.0,0,1,0,0,,0.0
D0001824,C0042653,CH01,,R014,S01,LR02,20240731,0,20240822,0.0,0.0,2.38,22.0,0,1,0,0,,0.0
D0001825,C0006385,CH01,,R015,S01,LR05,20250305,0,20250406,0.0,0.0,2.34,32.0,0,1,0,0,,0.0
D0001826,C0056593,CH01,,R002,S05,LR14,20250205,0,20250309,0.0,0.0,2.47,32.0,0,1,0,0,,0.0
D0001827,C0033387,CH02,,R001,S07,LR14,20260202,20260228,0,915.67,11911.31,0.0,26.0,1,0,0,0,12.0,0.0
D0001828,C0018690,CH01,,R006,S07,LR14,20260915,20261103,0,800.91,10828.74,2.48,49.0,1,0,0,0,12.0,0.0
D0001829,C0024001,CH01,,R013,S01,LR06,20250918,0,20251002,0.0,0.0,4.32,14.0,0,1,0,0,,0.0
D0001830,C0029963,CH01,,R006,S02,LR14,20250130,0,20250313,0.0,0.0,4.27,42.0,0,1,0,0,,0.0
D0001831,C0055301,CH01,,R006,S09,LR02,20260413,0,20260619,0.0,0.0,3.15,67.0,0,1,0,0,,0.0
D0001832,C0050492,CH05,,R004,S01,LR08,20251215,0,20251229,0.0,0.0,0.0,14.0,0,1,0,0,,0.0
D0001833,C0018446,CH01,,R014,S01,LR06,20240408,0,20240520,0.0,0.0,2.41,42.0,0,1,0,0,,0.0
D0001834,C0054568,CH01,,R014,S01,LR12,20240212,0,20240301,0.0,0.0,4.72,18.0,0,1,0,0,,0.0
D0001835,C0038244,CH01,,R001,S02,LR10,20260408,0,20260420,0.0,0.0,2.18,12.0,0,1,0,0,,0.0
D0001836,C0058350,CH09,,R002,S07,LR14,20260922,20260926,0,936.94,9691.61,0.0,4.0,1,0,0,0,12.0,0.0
D0001837,C0023631,CH01,,R002,S04,LR01,20250612,0,20250624,0.0,0.0,4.41,12.0,0,1,0,0,,0.0
D0001838,C0006156,CH01,,R012,S05,LR06,20260317,0,20260320,0.0,0.0,3.5,3.0,0,1,0,0,,0.0
D0001839,C0053831,CH01,,R011,S02,LR05,20250407,0,20250415,0.0,0.0,2.43,8.0,0,1,0,0,,0.0
D0001840,C0053184,CH06,CMP001,R007,S04,LR01,20250228,0,20250408,0.0,0.0,0.0,39.0,0,1,0,0,,0.0
D0001841,C0010583,CH09,,R014,S07,LR14,20260224,20260228,0,943.75,11904.51,0.0,4.0,1,0,0,0,12.0,0.0
D0001842,C0012499,CH04,,R003,S07,LR14,20250411,20250416,0,534.42,5854.54,0.0,5.0,1,0,0,0,12.0,0.0
D0001843,C0006005,CH08,,R014,S07,LR14,20240711,20240716,0,674.6,7641.13,0.0,5.0,1,0,0,0,12.0,0.0
D0001844,C0034946,CH01,,R005,S05,LR04,20250116,0,20250306,0.0,0.0,4.79,49.0,0,1,0,0,,0.0
D0001845,C0053931,CH06,CMP001,R015,S07,LR14,20250613,20250629,0,790.4,11115.71,0.0,16.0,1,0,0,0,12.0,0.0
D0001846,C0000600,CH01,,R012,S02,LR08,20250909,0,20251017,0.0,0.0,4.81,38.0,0,1,0,0,,0.0
D0001847,C0049995,CH01,,R012,S05,LR02,20251211,0,20251215,0.0,0.0,4.35,4.0,0,1,0,0,,0.0
D0001848,C0032511,CH01,,R011,S02,LR05,20260423,0,20260427,0.0,0.0,4.35,4.0,0,1,0,0,,0.0
D0001849,C0012700,CH01,,R004,S01,LR14,20250918,0,20251223,0.0,0.0,2.21,96.0,0,1,0,0,,0.0
D0001850,C0039880,CH02,,R002,S07,LR14,20241002,20241011,0,259.65,3781.71,0.0,9.0,1,0,20250310,1,5.0,259.65
D0001851,C0002472,CH01,,R008,S09,LR02,20260731,0,20260816,0.0,0.0,4.18,16.0,0,1,0,0,,0.0
D0001852,C0047149,CH06,CMP005,R005,S09,LR03,20250915,0,20251006,0.0,0.0,0.0,21.0,0,1,0,0,,0.0
D0001853,C0022448,CH01,,R001,S04,LR01,20250722,0,20250819,0.0,0.0,4.71,28.0,0,1,0,0,,0.0
D0001854,C0030045,CH05,,R010,S02,LR02,20260218,0,20260224,0.0,0.0,0.0,6.0,0,1,0,0,,0.0
D0001855,C0041577,CH01,,R011,S01,LR02,20240408,0,20240423,0.0,0.0,3.49,15.0,0,1,0,0,,0.0
D0001856,C0051826,CH01,,R004,S04,LR01,20260330,0,20260501,0.0,0.0,4.67,32.0,0,1,0,0,,0.0
D0001857,C0059374,CH01,,R004,S05,LR05,20250609,0,20250722,0.0,0.0,2.07,43.0,0,1,0,0,,0.0
D0001858,C0020330,CH06,CMP009,R001,S07,LR14,20240202,20240206,0,850.27,11517.47,0.0,4.0,1,0,0,0,12.0,0.0
D0001859,C0058069,CH01,,R015,S07,LR14,20250108,20250129,0,841.09,12555.82,3.71,21.0,1,0,0,0,12.0,0.0
D0001860,C0026190,CH01,,R002,S05,LR02,20261020,0,20261116,0.0,0.0,2.49,27.0,0,1,0,0,,0.0
D0001861,C0036002,CH08,,R003,S07,LR14,20261104,20261108,0,1137.59,14924.43,0.0,4.0,1,0,0,0,12.0,0.0
D0001862,C0047428,CH08,,R015,S07,LR14,20250507,20250510,0,573.51,8682.56,0.0,3.0,1,0,0,0,12.0,0.0
D0001863,C0011264,CH07,CMP006,R002,S05,LR07,20250214,0,20250217,0.0,0.0,0.0,3.0,0,1,0,0,,0.0
D0001864,C0036580,CH01,,R013,S01,LR03,20260402,0,20260503,0.0,0.0,2.96,31.0,0,1,0,0,,0.0
D0001865,C0002398,CH02,,R007,S08,LR14,20250326,20250401,0,1174.72,15896.83,0.0,6.0,1,0,0,0,12.0,0.0
D0001866,C0025561,CH01,,R007,S08,LR14,20260617,20260718,0,433.45,5847.04,3.98,31.0,1,0,0,0,12.0,0.0
D0001867,C0050760,CH01,,R004,S04,LR01,20240306,0,20240413,0.0,0.0,2.8,38.0,0,1,0,0,,0.0
D0001868,C0020561,CH01,,R005,S05,LR02,20241121,0,20241214,0.0,0.0,3.26,23.0,0,1,0,0,,0.0
D0001869,C0018488,CH04,,R012,S08,LR14,20240715,20240803,0,939.57,11577.04,0.0,19.0,1,0,0,0,12.0,0.0
D0001870,C0059595,CH01,,R001,S09,LR10,20261224,0,20261231,0.0,0.0,4.63,54.0,0,1,0,0,,0.0
D0001871,C0058516,CH01,,R010,S02,LR14,20260421,0,20260505,0.0,0.0,3.8,14.0,0,1,0,0,,0.0
D0001872,C0027280,CH02,,R009,S01,LR03,20250910,0,20250913,0.0,0.0,0.0,3.0,0,1,0,0,,0.0
D0001873,C0026811,CH01,,R012,S09,LR06,20240924,0,20241202,0.0,0.0,4.58,69.0,0,1,0,0,,0.0
D0001874,C0009823,CH03,,R009,S07,LR14,20260720,20260729,0,1300.14,16047.36,0.0,9.0,1,0,0,0,12.0,0.0
D0001875,C0034478,CH01,,R004,S07,LR14,20260714,20260726,0,780.12,7845.9,3.04,12.0,1,0,0,0,12.0,0.0
D0001876,C0023333,CH04,,R007,S05,LR04,20260303,0,20260511,0.0,0.0,0.0,69.0,0,1,0,0,,0.0
D0001877,C0042051,CH01,,R012,S04,LR01,20250716,0,20250718,0.0,0.0,2.52,2.0,0,1,0,0,,0.0
D0001878,C0047475,CH01,,R009,S09,LR04,20250206,0,20250211,0.0,0.0,4.84,5.0,0,1,0,0,,0.0
D0001879,C0022091,CH01,,R009,S04,LR01,20240102,0,20240119,0.0,0.0,4.08,17.0,0,1,0,0,,0.0
D0001880,C0003096,CH01,,R002,S01,LR05,20250630,0,20250727,0.0,0.0,4.01,27.0,0,1,0,0,,0.0
D0001881,C0044636,CH01,,R010,S02,LR02,20251027,0,20251203,0.0,0.0,2.33,37.0,0,1,0,0,,0.0
D0001882,C0020932,CH05,,R014,S02,LR14,20241118,0,20241207,0.0,0.0,0.0,19.0,0,1,0,0,,0.0
D0001883,C0016367,CH01,,R014,S02,LR10,20260810,0,20260817,0.0,0.0,3.52,7.0,0,1,0,0,,0.0
D0001884,C0041071,CH01,,R003,S04,LR01,20250210,0,20250215,0.0,0.0,2.47,5.0,0,1,0,0,,0.0
D0001885,C0011235,CH01,,R015,S09,LR05,20260223,0,20260424,0.0,0.0,2.03,60.0,0,1,0,0,,0.0
D0001886,C0053750,CH02,,R009,S08,LR14,20250227,20250313,0,1221.91,19135.08,0.0,14.0,1,0,0,0,12.0,0.0
D0001887,C0000301,CH01,,R001,S01,LR05,20260112,0,20260320,0.0,0.0,2.8,67.0,0,1,0,0,,0.0
D0001888,C0038971,CH01,,R012,S04,LR01,20260313,0,20260319,0.0,0.0,2.05,6.0,0,1,0,0,,0.0
D0001889,C0016553,CH03,,R008,S07,LR14,20261207,20261217,0,585.01,8316.98,0.0,10.0,1,0,20261231,1,5.0,585.01
D0001890,C0022732,CH04,,R014,S05,LR07,20240417,0,20240504,0.0,0.0,0.0,17.0,0,1,0,0,,0.0
D0001891,C0042312,CH04,,R013,S02,LR05,20250221,0,20250312,0.0,0.0,0.0,19.0,0,1,0,0,,0.0
D0001892,C0055760,CH01,,R005,S01,LR09,20261008,0,20261114,0.0,0.0,4.79,37.0,0,1,0,0,,0.0
D0001893,C0005063,CH07,CMP002,R010,S01,LR08,20240509,0,20240517,0.0,0.0,0.0,8.0,0,1,0,0,,0.0
D0001894,C0031973,CH10,,R004,S01,LR14,20260624,0,20260705,0.0,0.0,4.53,11.0,0,1,0,0,,0.0
D0001895,C0014950,CH04,,R003,S07,LR14,20250221,20250320,0,1132.86,13594.75,0.0,27.0,1,0,20250419,1,1.0,1132.86
D0001896,C0037875,CH01,,R009,S05,LR02,20260220,0,20260315,0.0,0.0,4.25,23.0,0,1,0,0,,0.0
D0001897,C0036885,CH01,,R010,S04,LR01,20260625,0,20260628,0.0,0.0,3.45,3.0,0,1,0,0,,0.0
D0001898,C0008594,CH01,,R010,S04,LR01,20250501,0,20250528,0.0,0.0,4.8,27.0,0,1,0,0,,0.0
D0001899,C0015328,CH02,,R006,S02,LR02,20261127,0,20261212,0.0,0.0,0.0,15.0,0,1,0,0,,0.0
D0001900,C0001991,CH07,CMP002,R004,S02,LR05,20261116,0,20261130,0.0,0.0,0.0,14.0,0,1,0,0,,0.0
D0001901,C0033637,CH01,,R011,S01,LR14,20251029,0,20251112,0.0,0.0,3.79,14.0,0,1,0,0,,0.0
D0001902,C0054137,CH04,,R014,S07,LR14,20250402,20250413,0,201.89,3181.41,0.0,11.0,1,0,0,0,12.0,0.0
D0001903,C0039692,CH04,,R015,S02,LR05,20251127,0,20251218,0.0,0.0,0.0,21.0,0,1,0,0,,0.0
D0001904,C0013426,CH06,CMP005,R002,S09,LR06,20240326,0,20240413,0.0,0.0,0.0,18.0,0,1,0,0,,0.0
D0001905,C0021862,CH05,,R008,S02,LR06,20241106,0,20241223,0.0,0.0,0.0,47.0,0,1,0,0,,0.0
D0001906,C0019876,CH06,CMP001,R007,S01,LR03,20240418,0,20240624,0.0,0.0,0.0,67.0,0,1,0,0,,0.0
D0001907,C0047711,CH01,,R010,S01,LR02,20240705,0,20240826,0.0,0.0,2.69,52.0,0,1,0,0,,0.0
D0001908,C0036823,CH01,,R006,S02,LR05,20260706,0,20260716,0.0,0.0,2.78,10.0,0,1,0,0,,0.0
D0001909,C0040434,CH04,,R015,S05,LR02,20261214,0,20261226,0.0,0.0,0.0,12.0,0,1,0,0,,0.0
D0001910,C0034062,CH05,,R003,S04,LR01,20241125,0,20241213,0.0,0.0,0.0,18.0,0,1,0,0,,0.0
D0001911,C0034826,CH06,CMP009,R006,S09,LR04,20240501,0,20240509,0.0,0.0,0.0,8.0,0,1,0,0,,0.0
D0001912,C0010656,CH01,,R006,S05,LR05,20261223,0,20261231,0.0,0.0,4.23,15.0,0,1,0,0,,0.0
D0001913,C0039052,CH06,CMP009,R005,S01,LR02,20241104,0,20241110,0.0,0.0,0.0,6.0,0,1,0,0,,0.0
D0001914,C0027640,CH01,,R014,S01,LR05,20250828,0,20250919,0.0,0.0,4.49,22.0,0,1,0,0,,0.0
D0001915,C0028450,CH01,,R010,S05,LR04,20241016,0,20241105,0.0,0.0,3.38,20.0,0,1,0,0,,0.0
D0001916,C0030476,CH04,,R003,S07,LR14,20241011,20241016,0,841.93,11460.75,0.0,5.0,1,0,0,0,12.0,0.0
D0001917,C0050347,CH08,,R006,S07,LR14,20260320,20260404,0,516.18,6704.07,0.0,15.0,1,0,0,0,12.0,0.0
D0001918,C0046831,CH01,,R014,S04,LR01,20250326,0,20250418,0.0,0.0,2.17,23.0,0,1,0,0,,0.0
D0001919,C0018144,CH02,,R003,S08,LR14,20250526,20250601,0,245.14,2940.85,0.0,6.0,1,0,0,0,12.0,0.0
D0001920,C0042557,CH01,,R006,S04,LR01,20250917,0,20251001,0.0,0.0,2.65,14.0,0,1,0,0,,0.0
D0001921,C0003053,CH01,,R009,S01,LR02,20240404,0,20240417,0.0,0.0,3.57,13.0,0,1,0,0,,0.0
D0001922,C0012685,CH01,,R007,S04,LR01,20240311,0,20240325,0.0,0.0,4.45,14.0,0,1,0,0,,0.0
D0001923,C0013676,CH09,,R004,S08,LR14,20240829,20240902,0,311.36,4808.52,0.0,4.0,1,0,0,0,12.0,0.0
D0001924,C0029028,CH10,,R007,S04,LR01,20240930,0,20241020,0.0,0.0,4.51,20.0,0,1,0,0,,0.0
D0001925,C0019858,CH01,,R011,S04,LR01,20250115,0,20250123,0.0,0.0,2.54,8.0,0,1,0,0,,0.0
D0001926,C0018638,CH04,,R010,S07,LR14,20260112,20260121,0,266.93,3102.96,0.0,9.0,1,0,20260220,1,1.0,266.93
D0001927,C0054223,CH05,,R006,S07,LR14,20250717,20250727,0,559.72,8168.32,0.0,10.0,1,0,0,0,12.0,0.0
D0001928,C0020567,CH01,,R015,S07,LR14,20260206,20260224,0,578.15,7458.26,3.57,18.0,1,0,20260922,1,7.0,578.15
D0001929,C0002426,CH02,,R014,S05,LR13,20241206,0,20241215,0.0,0.0,0.0,9.0,0,1,0,0,,0.0
D0001930,C0050434,CH01,,R004,S01,LR05,20250516,0,20250620,0.0,0.0,4.05,35.0,0,1,0,0,,0.0
D0001931,C0030559,CH06,CMP007,R008,S02,LR02,20240930,0,20241108,0.0,0.0,0.0,39.0,0,1,0,0,,0.0
D0001932,C0031778,CH03,,R005,S01,LR05,20250717,0,20250726,0.0,0.0,0.0,9.0,0,1,0,0,,0.0
D0001933,C0044487,CH06,CMP001,R010,S07,LR14,20241003,20241020,0,858.38,12703.02,0.0,17.0,1,0,0,0,12.0,0.0
D0001934,C0044470,CH01,,R007,S04,LR01,20261116,0,20261124,0.0,0.0,3.35,8.0,0,1,0,0,,0.0
D0001935,C0004538,CH01,,R009,S02,LR04,20260406,0,20260511,0.0,0.0,2.15,35.0,0,1,0,0,,0.0
D0001936,C0011546,CH01,,R007,S04,LR01,20250217,0,20250314,0.0,0.0,3.79,25.0,0,1,0,0,,0.0
D0001937,C0003844,CH01,,R004,S09,LR02,20240503,0,20240507,0.0,0.0,2.4,4.0,0,1,0,0,,0.0
D0001938,C0003455,CH01,,R013,S01,LR09,20240703,0,20240711,0.0,0.0,2.85,8.0,0,1,0,0,,0.0
D0001939,C0058877,CH01,,R005,S04,LR01,20240819,0,20240915,0.0,0.0,2.77,27.0,0,1,0,0,,0.0
D0001940,C0058718,CH02,,R014,S07,LR14,20260706,20260714,0,1076.42,14399.3,0.0,8.0,1,0,0,0,12.0,0.0
D0001941,C0012688,CH06,CMP001,R006,S02,LR02,20250416,0,20250421,0.0,0.0,0.0,5.0,0,1,0,0,,0.0
D0001942,C0006218,CH01,,R015,S09,LR02,20260703,0,20260715,0.0,0.0,4.44,12.0,0,1,0,0,,0.0
D0001943,C0038045,CH01,,R006,S04,LR01,20251105,0,20251128,0.0,0.0,3.05,23.0,0,1,0,0,,0.0
D0001944,C0017045,CH01,,R007,S01,LR02,20240125,0,20240207,0.0,0.0,3.93,13.0,0,1,0,0,,0.0
D0001945,C0026691,CH01,,R008,S02,LR04,20240212,0,20240223,0.0,0.0,4.57,11.0,0,1,0,0,,0.0
D0001946,C0032976,CH01,,R007,S05,LR07,20260811,0,20260913,0.0,0.0,2.26,33.0,0,1,0,0,,0.0
D0001947,C0031624,CH01,,R013,S02,LR08,20241111,0,20241124,0.0,0.0,2.09,13.0,0,1,0,0,,0.0
D0001948,C0042392,CH01,,R014,S04,LR01,20241225,0,20250211,0.0,0.0,4.79,48.0,0,1,0,0,,0.0
D0001949,C0049114,CH01,,R012,S07,LR14,20261224,20261231,0,214.49,2651.59,2.66,23.0,1,0,20261231,1,7.0,214.49
D0001950,C0034788,CH01,,R005,S04,LR01,20261014,0,20261028,0.0,0.0,4.31,14.0,0,1,0,0,,0.0
D0001951,C0028349,CH01,,R002,S04,LR01,20241204,0,20250105,0.0,0.0,4.8,32.0,0,1,0,0,,0.0
D0001952,C0058298,CH07,CMP008,R002,S02,LR07,20251112,0,20251125,0.0,0.0,0.0,13.0,0,1,0,0,,0.0
D0001953,C0024074,CH01,,R013,S01,LR13,20240826,0,20241115,0.0,0.0,2.81,81.0,0,1,0,0,,0.0
D0001954,C0007462,CH01,,R009,S02,LR02,20260730,0,20260920,0.0,0.0,4.73,52.0,0,1,0,0,,0.0
D0001955,C0017055,CH05,,R008,S02,LR06,20250508,0,20250518,0.0,0.0,0.0,10.0,0,1,0,0,,0.0
D0001956,C0019526,CH01,,R004,S04,LR01,20251010,0,20251021,0.0,0.0,3.34,11.0,0,1,0,0,,0.0
D0001957,C0054230,CH02,,R004,S07,LR14,20260807,20260820,0,957.56,11103.33,0.0,13.0,1,0,0,0,12.0,0.0
D0001958,C0017654,CH01,,R006,S05,LR14,20261005,0,20261120,0.0,0.0,3.31,46.0,0,1,0,0,,0.0
D0001959,C0015004,CH01,,R015,S04,LR01,20250728,0,20250829,0.0,0.0,3.77,32.0,0,1,0,0,,0.0
D0001960,C0027957,CH10,,R005,S04,LR01,20241231,0,20250216,0.0,0.0,5.24,47.0,0,1,0,0,,0.0
D0001961,C0036776,CH04,,R008,S02,LR04,20260310,0,20260318,0.0,0.0,0.0,8.0,0,1,0,0,,0.0
D0001962,C0015639,CH08,,R002,S07,LR14,20250826,20250831,0,1359.82,14361.14,0.0,5.0,1,0,0,0,12.0,0.0
D0001963,C0009575,CH01,,R001,S04,LR01,20250813,0,20250901,0.0,0.0,4.87,19.0,0,1,0,0,,0.0
D0001964,C0042302,CH01,,R012,S02,LR02,20260820,0,20260905,0.0,0.0,3.81,16.0,0,1,0,0,,0.0
D0001965,C0005941,CH01,,R007,S02,LR02,20260212,0,20260326,0.0,0.0,3.4,42.0,0,1,0,0,,0.0
D0001966,C0032620,CH01,,R011,S01,LR06,20260604,0,20260807,0.0,0.0,2.77,64.0,0,1,0,0,,0.0
D0001967,C0025649,CH05,,R011,S01,LR04,20241101,0,20241120,0.0,0.0,0.0,19.0,0,1,0,0,,0.0
D0001968,C0013531,CH01,,R014,S04,LR01,20240819,0,20240830,0.0,0.0,4.78,11.0,0,1,0,0,,0.0
D0001969,C0031451,CH01,,R007,S02,LR10,20240709,0,20240730,0.0,0.0,3.46,21.0,0,1,0,0,,0.0
D0001970,C0006199,CH02,,R001,S07,LR14,20260320,20260409,0,507.5,5364.69,0.0,20.0,1,0,0,0,12.0,0.0
D0001971,C0035716,CH05,,R002,S01,LR14,20251111,0,20251204,0.0,0.0,0.0,23.0,0,1,0,0,,0.0
D0001972,C0018079,CH04,,R008,S07,LR14,20241009,20241107,0,967.6,10711.66,0.0,29.0,1,0,0,0,12.0,0.0
D0001973,C0059815,CH01,,R013,S02,LR13,20250611,0,20250706,0.0,0.0,4.11,25.0,0,1,0,0,,0.0
D0001974,C0057014,CH01,,R012,S05,LR03,20261123,0,20261205,0.0,0.0,4.15,12.0,0,1,0,0,,0.0
D0001975,C0055517,CH01,,R001,S01,LR02,20240806,0,20240824,0.0,0.0,3.47,18.0,0,1,0,0,,0.0
D0001976,C0026714,CH01,,R005,S01,LR08,20261015,0,20261029,0.0,0.0,4.52,14.0,0,1,0,0,,0.0
D0001977,C0006870,CH01,,R009,S02,LR04,20260723,0,20260909,0.0,0.0,2.0,48.0,0,1,0,0,,0.0
D0001978,C0030917,CH01,,R003,S04,LR01,20261016,0,20261118,0.0,0.0,3.15,33.0,0,1,0,0,,0.0
D0001979,C0034813,CH10,,R011,S02,LR11,20240617,0,20240702,0.0,0.0,3.16,15.0,0,1,0,0,,0.0
D0001980,C0003424,CH01,,R003,S07,LR14,20240411,20240429,0,341.36,4716.01,3.37,18.0,1,0,0,0,12.0,0.0
D0001981,C0046251,CH01,,R015,S01,LR02,20261106,0,20261112,0.0,0.0,2.16,6.0,0,1,0,0,,0.0
D0001982,C0027716,CH03,,R008,S07,LR14,20240930,20241010,0,468.92,5628.8,0.0,10.0,1,0,20250707,1,9.0,468.92
D0001983,C0012383,CH03,,R005,S07,LR14,20241226,20241231,0,544.36,7409.42,0.0,5.0,1,0,0,0,12.0,0.0
D0001984,C0026671,CH06,CMP003,R003,S07,LR14,20250313,20250404,0,864.36,11606.56,0.0,22.0,1,0,20250603,1,2.0,864.36
D0001985,C0002682,CH01,,R015,S04,LR01,20260408,0,20260428,0.0,0.0,4.11,20.0,0,1,0,0,,0.0
D0001986,C0005994,CH01,,R013,S02,LR04,20260112,0,20260206,0.0,0.0,2.93,25.0,0,1,0,0,,0.0
D0001987,C0022537,CH01,,R007,S05,LR03,20250523,0,20250620,0.0,0.0,3.43,28.0,0,1,0,0,,0.0
D0001988,C0046858,CH01,,R011,S04,LR01,20250501,0,20250523,0.0,0.0,2.32,22.0,0,1,0,0,,0.0
D0001989,C0058229,CH01,,R006,S01,LR02,20250812,0,20250826,0.0,0.0,4.07,14.0,0,1,0,0,,0.0
D0001990,C0001426,CH01,,R005,S02,LR02,20260825,0,20260831,0.0,0.0,3.08,6.0,0,1,0,0,,0.0
D0001991,C0027752,CH01,,R010,S02,LR03,20240502,0,20240607,0.0,0.0,2.7,36.0,0,1,0,0,,0.0
D0001992,C0007484,CH02,,R008,S07,LR14,20261102,20261106,0,901.03,14222.2,0.0,4.0,1,0,20261206,1,1.0,901.03
D0001993,C0051723,CH01,,R004,S02,LR05,20261218,0,20261228,0.0,0.0,2.14,10.0,0,1,0,0,,0.0
D0001994,C0034839,CH01,,R006,S01,LR09,20250220,0,20250302,0.0,0.0,3.43,10.0,0,1,0,0,,0.0
D0001995,C0006431,CH01,,R004,S04,LR01,20260529,0,20260618,0.0,0.0,2.53,20.0,0,1,0,0,,0.0
D0001996,C0024076,CH02,,R004,S07,LR14,20250506,20250517,0,1132.51,17299.88,0.0,11.0,1,0,0,0,12.0,0.0
D0001997,C0055426,CH06,CMP007,R001,S02,LR03,20240822,0,20241005,0.0,0.0,0.0,44.0,0,1,0,0,,0.0
D0001998,C0034360,CH01,,R014,S04,LR01,20260210,0,20260219,0.0,0.0,3.3,9.0,0,1,0,0,,0.0
