meeting_key,deal_key,company_key,channel_key,rep_key,meeting_date_key,meeting_status,no_show_flag,days_from_first_touch,days_to_close
M0002439,D0002439,C0007281,CH01,R002,20250116,Held,0,3.0,9.0
M0002440,D0002440,C0034219,CH06,R002,20250923,Held,0,1.0,14.0
M0002441,D0002441,C0030575,CH01,R002,20250314,Cancelled,1,2.0,
M0002442,D0002442,C0030775,CH06,R011,20260719,Held,0,2.0,9.0
M0002443,D0002443,C0031527,CH01,R010,20250920,Held,0,2.0,1.0
M0002444,D0002444,C0009678,CH01,R012,20260528,Held,0,0.0,44.0
M0002445,D0002445,C0055707,CH01,R011,20260818,Held,0,1.0,15.0
M0002446,D0002446,C0041743,CH02,R014,20240420,Held,0,2.0,2.0
M0002447,D0002447,C0029829,CH08,R013,20251029,Held,0,0.0,3.0
M0002448,D0002448,C0038195,CH03,R001,20250703,Held,0,3.0,7.0
M0002449,D0002449,C0030950,CH02,R003,20260326,Held,0,0.0,0.0
M0002450,D0002450,C0031764,CH02,R002,20241224,Held,0,1.0,4.0
M0002451,D0002451,C0041834,CH07,R013,20241010,Cancelled,1,0.0,
M0002452,D0002452,C0051234,CH01,R008,20261109,Cancelled,1,3.0,
M0002453,D0002453,C0041170,CH01,R006,20240304,Held,0,0.0,6.0
M0002454,D0002454,C0036688,CH01,R013,20241015,Held,0,1.0,3.0
M0002455,D0002455,C0019808,CH01,R005,20240702,Held,0,1.0,13.0
M0002456,D0002456,C0055151,CH05,R004,20240215,Held,0,3.0,6.0
M0002457,D0002457,C0036788,CH09,R013,20250823,Held,0,3.0,5.0
M0002458,D0002458,C0002258,CH01,R006,20240814,Held,0,1.0,13.0
M0002459,D0002459,C0024490,CH02,R008,20250409,Cancelled,1,2.0,
M0002460,D0002460,C0007859,CH01,R014,20260413,Held,0,3.0,3.0
M0002461,D0002461,C0003447,CH01,R002,20241128,Held,0,3.0,4.0
M0002462,D0002462,C0011805,CH04,R002,20250826,Held,0,1.0,4.0
M0002463,D0002463,C0030801,CH04,R007,20250117,Held,0,3.0,9.0
M0002464,D0002464,C0030725,CH01,R001,20240710,Held,0,2.0,5.0
M0002465,D0002465,C0025869,CH01,R005,20241126,Cancelled,1,0.0,
M0002466,D0002466,C0031718,CH08,R013,20250503,Held,0,1.0,2.0
M0002467,D0002467,C0040110,CH03,R015,20241207,Held,0,1.0,6.0
M0002468,D0002468,C0049556,CH01,R005,20261111,Cancelled,1,0.0,
M0002469,D0002469,C0017426,CH01,R001,20260205,Held,0,0.0,28.0
M0002470,D0002470,C0031201,CH06,R007,20250207,Cancelled,1,1.0,
M0002471,D0002471,C0050352,CH01,R004,20250915,Held,0,0.0,3.0
M0002472,D0002472,C0012980,CH05,R005,20250809,Held,0,2.0,18.0
M0002473,D0002473,C0014929,CH01,R014,20250610,Held,0,0.0,18.0
M0002474,D0002474,C0054894,CH01,R012,20241101,Held,0,1.0,21.0
M0002475,D0002475,C0018390,CH07,R012,20240907,Held,0,3.0,39.0
M0002476,D0002476,C0002026,CH10,R008,20240621,Cancelled,1,3.0,
M0002477,D0002477,C0008841,CH01,R003,20250128,Held,0,1.0,46.0
M0002478,D0002478,C0036134,CH04,R015,20260815,Held,0,3.0,3.0
M0002479,D0002479,C0053979,CH01,R002,20240414,Held,0,3.0,10.0
M0002480,D0002480,C0035886,CH01,R013,20260810,Held,0,3.0,4.0
M0002481,D0002481,C0007640,CH01,R012,20260715,Held,0,2.0,9.0
M0002482,D0002482,C0029797,CH01,R001,20241001,Held,0,0.0,35.0
M0002483,D0002483,C0000633,CH03,R013,20241214,Held,0,3.0,1.0
M0002484,D0002484,C0007477,CH01,R008,20261008,Held,0,3.0,15.0
M0002485,D0002485,C0043770,CH06,R010,20250410,Held,0,0.0,19.0
M0002486,D0002486,C0029804,CH02,R014,20240225,Held,0,2.0,4.0
M0002487,D0002487,C0017814,CH01,R006,20260112,Cancelled,1,0.0,
M0002488,D0002488,C0033561,CH01,R009,20250726,Held,0,3.0,28.0
M0002489,D0002489,C0014085,CH05,R004,20251222,Held,0,0.0,4.0
M0002490,D0002490,C0042832,CH01,R009,20260813,Held,0,0.0,21.0
M0002491,D0002491,C0048826,CH01,R013,20260221,Held,0,2.0,10.0
M0002492,D0002492,C0018885,CH04,R013,20260522,Held,0,1.0,3.0
M0002493,D0002493,C0028236,CH01,R012,20241123,Held,0,3.0,15.0
M0002494,D0002494,C0018111,CH01,R007,20250516,Held,0,1.0,6.0
M0002495,D0002495,C0036346,CH06,R003,20250620,Cancelled,1,2.0,
M0002496,D0002496,C0028391,CH01,R004,20260526,Held,0,0.0,7.0
M0002497,D0002497,C0038027,CH01,R008,20240307,Held,0,1.0,4.0
M0002498,D0002498,C0002827,CH01,R004,20250307,Held,0,0.0,20.0
M0002499,D0002499,C0028888,CH01,R013,20250908,Held,0,0.0,7.0
M0002500,D0002500,C0048323,CH10,R003,20241123,Held,0,1.0,29.0
M0002501,D0002501,C0052002,CH05,R013,20240708,Held,0,0.0,7.0
M0002502,D0002502,C0005435,CH01,R008,20240510,Held,0,0.0,13.0
M0002503,D0002503,C0044060,CH06,R004,20241017,Held,0,1.0,6.0
M0002504,D0002504,C0035171,CH02,R009,20260722,Held,0,0.0,6.0
M0002505,D0002505,C0006759,CH01,R001,20240607,Held,0,2.0,3.0
M0002506,D0002506,C0027886,CH01,R011,20260407,Held,0,1.0,2.0
M0002507,D0002507,C0046302,CH04,R015,20260517,Held,0,3.0,4.0
M0002508,D0002508,C0057635,CH10,R001,20251210,Held,0,1.0,24.0
M0002509,D0002509,C0001226,CH03,R007,20250516,Held,0,3.0,9.0
M0002510,D0002510,C0003664,CH01,R015,20251106,Cancelled,1,3.0,
M0002511,D0002511,C0048125,CH01,R014,20251210,Held,0,2.0,9.0
M0002512,D0002512,C0053965,CH02,R011,20261023,Held,0,0.0,1.0
M0002513,D0002513,C0048714,CH01,R008,20241229,Held,0,3.0,18.0
M0002514,D0002514,C0025138,CH03,R014,20250614,Held,0,2.0,7.0
M0002515,D0002515,C0030321,CH01,R012,20241122,Held,0,1.0,6.0
M0002516,D0002516,C0012590,CH09,R003,20260130,Held,0,2.0,1.0
M0002517,D0002517,C0057302,CH10,R012,20260904,Held,0,0.0,18.0
M0002518,D0002518,C0040346,CH01,R009,20251029,Cancelled,1,2.0,
M0002519,D0002519,C0044542,CH01,R002,20251027,Held,0,0.0,7.0
M0002520,D0002520,C0022330,CH01,R013,20250710,Cancelled,1,1.0,
M0002521,D0002521,C0058854,CH03,R001,20240823,Held,0,3.0,8.0
M0002522,D0002522,C0020579,CH06,R007,20240113,Held,0,2.0,20.0
M0002523,D0002523,C0000131,CH01,R004,20260816,Held,0,3.0,67.0
M0002524,D0002524,C0025453,CH07,R001,20260214,Held,0,1.0,15.0
M0002525,D0002525,C0008960,CH09,R011,20240316,Held,0,1.0,1.0
M0002526,D0002526,C0005826,CH01,R009,20250410,Held,0,2.0,12.0
M0002527,D0002527,C0051951,CH04,R014,20260303,Held,0,1.0,2.0
M0002528,D0002528,C0044131,CH02,R002,20261003,Held,0,3.0,6.0
M0002529,D0002529,C0058199,CH04,R003,20250217,Held,0,0.0,9.0
M0002530,D0002530,C0046177,CH03,R004,20261113,Held,0,3.0,9.0
M0002531,D0002531,C0034485,CH06,R014,20250106,Held,0,3.0,26.0
M0002532,D0002532,C0031657,CH01,R011,20260628,Held,0,2.0,1.0
M0002533,D0002533,C0052937,CH01,R005,20260218,Cancelled,1,2.0,
M0002534,D0002534,C0011639,CH01,R003,20251216,Held,0,1.0,5.0
M0002535,D0002535,C0006891,CH01,R011,20250411,Held,0,2.0,13.0
M0002536,D0002536,C0024411,CH07,R005,20241220,Cancelled,1,1.0,
M0002537,D0002537,C0022982,CH01,R012,20251130,Held,0,2.0,17.0
M0002538,D0002538,C0033903,CH07,R006,20240626,Held,0,0.0,5.0
M0002539,D0002539,C0045279,CH09,R012,20240627,Held,0,2.0,3.0
M0002540,D0002540,C0017488,CH01,R013,20251017,Held,0,2.0,32.0
M0002541,D0002541,C0022090,CH01,R006,20260331,Held,0,1.0,11.0
M0002542,D0002542,C0010248,CH03,R005,20240808,Held,0,2.0,1.0
M0002543,D0002543,C0004448,CH02,R006,20260923,Held,0,0.0,2.0
M0002544,D0002544,C0011383,CH01,R010,20240617,Cancelled,1,0.0,
M0002545,D0002545,C0059513,CH07,R011,20260702,Held,0,3.0,3.0
M0002546,D0002546,C0032033,CH01,R005,20250602,Held,0,0.0,7.0
M0002547,D0002547,C0011270,CH01,R012,20261029,Held,0,0.0,8.0
M0002548,D0002548,C0020337,CH01,R004,20241128,Held,0,0.0,22.0
M0002549,D0002549,C0030462,CH01,R002,20261213,Held,0,3.0,18.0
M0002550,D0002550,C0003420,CH10,R002,20260813,Cancelled,1,0.0,
M0002551,D0002551,C0041799,CH10,R004,20241205,Cancelled,1,3.0,
M0002552,D0002552,C0015806,CH01,R008,20250919,Held,0,0.0,14.0
M0002553,D0002553,C0048612,CH04,R010,20250627,Held,0,0.0,2.0
M0002554,D0002554,C0054512,CH01,R001,20241018,Cancelled,1,0.0,
M0002555,D0002555,C0030790,CH01,R007,20240308,Held,0,1.0,11.0
M0002556,D0002556,C0046602,CH01,R008,20260427,Held,0,0.0,7.0
M0002557,D0002557,C0033932,CH01,R011,20260922,Cancelled,1,0.0,
M0002558,D0002558,C0004015,CH08,R001,20260325,Held,0,2.0,3.0
M0002559,D0002559,C0005581,CH07,R001,20260313,Cancelled,1,1.0,
M0002560,D0002560,C0001724,CH01,R015,20250226,Held,0,0.0,7.0
M0002561,D0002561,C0025425,CH01,R012,20241024,Held,0,3.0,4.0
M0002562,D0002562,C0038030,CH07,R004,20250328,Cancelled,1,1.0,
M0002563,D0002563,C0011351,CH07,R014,20260422,Held,0,0.0,8.0
M0002564,D0002564,C0032364,CH10,R012,20240606,Cancelled,1,2.0,
M0002565,D0002565,C0035288,CH10,R006,20240904,Held,0,0.0,4.0
M0002566,D0002566,C0051054,CH01,R015,20250817,Cancelled,1,3.0,
M0002567,D0002567,C0003445,CH01,R012,20250402,Held,0,1.0,12.0
M0002568,D0002568,C0052960,CH02,R014,20241229,Held,0,2.0,1.0
M0002569,D0002569,C0034365,CH01,R007,20260701,Held,0,1.0,13.0
M0002570,D0002570,C0004216,CH01,R005,20240328,Held,0,3.0,30.0
M0002571,D0002571,C0051288,CH01,R014,20261022,Cancelled,1,2.0,
M0002572,D0002572,C0001059,CH01,R015,20260514,Held,0,2.0,3.0
M0002573,D0002573,C0027829,CH01,R012,20240104,Held,0,0.0,18.0
M0002574,D0002574,C0009621,CH06,R004,20240229,Held,0,1.0,7.0
M0002575,D0002575,C0051835,CH02,R001,20240411,Held,0,3.0,11.0
M0002576,D0002576,C0048563,CH06,R006,20240807,Held,0,2.0,7.0
M0002577,D0002577,C0004857,CH05,R006,20241030,Held,0,1.0,34.0
M0002578,D0002578,C0048557,CH01,R015,20261128,Held,0,3.0,13.0
M0002579,D0002579,C0028955,CH05,R010,20240801,Held,0,2.0,7.0
M0002580,D0002580,C0043801,CH01,R009,20240429,Held,0,3.0,19.0
M0002581,D0002581,C0043822,CH01,R008,20260311,Held,0,2.0,6.0
M0002582,D0002582,C0027754,CH01,R011,20250702,Held,0,0.0,35.0
M0002583,D0002583,C0044346,CH03,R010,20260414,Held,0,0.0,3.0
M0002584,D0002584,C0058569,CH01,R014,20250416,Held,0,1.0,2.0
M0002585,D0002585,C0000984,CH08,R008,20250410,Held,0,1.0,2.0
M0002586,D0002586,C0054104,CH01,R010,20240610,Held,0,3.0,6.0
M0002587,D0002587,C0016413,CH01,R007,20250521,Held,0,2.0,9.0
M0002588,D0002588,C0024483,CH01,R002,20250221,Held,0,3.0,37.0
M0002589,D0002589,C0015137,CH01,R014,20241003,Held,0,3.0,3.0
M0002590,D0002590,C0058347,CH01,R009,20260602,Held,0,0.0,2.0
M0002591,D0002591,C0005906,CH01,R003,20240703,Held,0,1.0,6.0
M0002592,D0002592,C0045545,CH01,R005,20261219,Cancelled,1,3.0,
M0002593,D0002593,C0030451,CH01,R011,20260206,Held,0,3.0,18.0
M0002594,D0002594,C0044041,CH01,R003,20241208,Held,0,3.0,25.0
M0002595,D0002595,C0029201,CH01,R005,20260612,Held,0,0.0,3.0
M0002596,D0002596,C0039802,CH03,R013,20240725,Held,0,3.0,2.0
M0002597,D0002597,C0011257,CH01,R006,20241122,Held,0,3.0,3.0
M0002598,D0002598,C0027242,CH04,R002,20250103,Held,0,1.0,3.0
M0002599,D0002599,C0000683,CH01,R010,20260110,Held,0,3.0,12.0
M0002600,D0002600,C0002994,CH08,R008,20240131,Held,0,2.0,2.0
M0002601,D0002601,C0020357,CH07,R010,20261204,Held,0,2.0,10.0
M0002602,D0002602,C0037439,CH03,R014,20251225,Held,0,3.0,7.0
M0002603,D0002603,C0008392,CH01,R001,20240303,Held,0,2.0,24.0
M0002604,D0002604,C0058973,CH08,R008,20240224,Held,0,2.0,5.0
M0002605,D0002605,C0047836,CH03,R009,20240610,Held,0,3.0,2.0
M0002606,D0002606,C0027207,CH01,R009,20241122,Held,0,0.0,10.0
M0002607,D0002607,C0054086,CH06,R007,20260115,Cancelled,1,2.0,
M0002608,D0002608,C0030124,CH01,R013,20261215,Held,0,0.0,17.0
M0002609,D0002609,C0010693,CH09,R006,20260208,Held,0,2.0,4.0
M0002610,D0002610,C0037504,CH06,R012,20250730,Cancelled,1,2.0,
M0002611,D0002611,C0053466,CH03,R005,20260305,Held,0,2.0,2.0
M0002612,D0002612,C0013849,CH10,R009,20250920,Held,0,1.0,3.0
M0002613,D0002613,C0028016,CH01,R011,20240909,Held,0,0.0,6.0
M0002614,D0002614,C0000845,CH02,R001,20241012,Held,0,1.0,3.0
M0002615,D0002615,C0012247,CH01,R014,20251204,Held,0,2.0,6.0
M0002616,D0002616,C0057644,CH01,R010,20250826,Held,0,0.0,28.0
M0002617,D0002617,C0029917,CH01,R003,20241009,Held,0,2.0,28.0
M0002618,D0002618,C0035107,CH06,R011,20240609,Held,0,3.0,13.0
M0002619,D0002619,C0020873,CH08,R005,20261110,Held,0,0.0,3.0
M0002620,D0002620,C0023565,CH01,R002,20251220,Held,0,3.0,16.0
M0002621,D0002621,C0008259,CH01,R001,20240926,Held,0,0.0,10.0
M0002622,D0002622,C0035503,CH04,R009,20261223,Held,0,0.0,18.0
M0002623,D0002623,C0032077,CH10,R007,20260131,Cancelled,1,3.0,
M0002624,D0002624,C0056500,CH06,R008,20240328,Held,0,0.0,2.0
M0002625,D0002625,C0014230,CH01,R009,20240628,Held,0,0.0,27.0
M0002626,D0002626,C0053825,CH01,R002,20240622,Held,0,3.0,14.0
M0002627,D0002627,C0005014,CH01,R008,20250620,Held,0,3.0,2.0
M0002628,D0002628,C0022421,CH06,R007,20240215,Held,0,0.0,30.0
M0002629,D0002629,C0007685,CH01,R012,20250825,Held,0,3.0,6.0
M0002630,D0002630,C0029716,CH01,R008,20250125,Held,0,3.0,1.0
M0002631,D0002631,C0059526,CH01,R007,20250202,Held,0,3.0,3.0
M0002632,D0002632,C0057876,CH04,R015,20261001,Held,0,3.0,15.0
M0002633,D0002633,C0058510,CH02,R002,20251111,Held,0,1.0,4.0
M0002634,D0002634,C0010277,CH02,R015,20251007,Held,0,0.0,6.0
M0002635,D0002635,C0010000,CH01,R002,20260212,Held,0,3.0,29.0
M0002636,D0002636,C0049062,CH01,R008,20261017,Held,0,3.0,3.0
M0002637,D0002637,C0033121,CH03,R004,20250402,Held,0,1.0,2.0
M0002638,D0002638,C0011186,CH01,R014,20250324,Cancelled,1,3.0,
M0002639,D0002639,C0044752,CH01,R003,20260730,Held,0,1.0,2.0
M0002640,D0002640,C0042781,CH01,R001,20240625,Held,0,1.0,11.0
M0002641,D0002641,C0026191,CH04,R015,20240802,Held,0,1.0,10.0
M0002642,D0002642,C0014985,CH01,R008,20250320,Held,0,1.0,9.0
M0002643,D0002643,C0053943,CH06,R013,20260716,Held,0,3.0,8.0
M0002644,D0002644,C0028338,CH01,R009,20251113,Held,0,1.0,4.0
M0002645,D0002645,C0054471,CH08,R003,20241108,Held,0,2.0,5.0
M0002646,D0002646,C0014094,CH01,R010,20240924,Held,0,1.0,5.0
M0002647,D0002647,C0045444,CH01,R010,20240415,Held,0,0.0,9.0
M0002648,D0002648,C0055607,CH10,R009,20240726,Cancelled,1,2.0,
M0002649,D0002649,C0017185,CH01,R008,20241107,Held,0,3.0,20.0
M0002650,D0002650,C0008001,CH01,R010,20240427,Held,0,1.0,22.0
M0002651,D0002651,C0039131,CH02,R002,20260728,Held,0,0.0,4.0
M0002652,D0002652,C0011632,CH01,R001,20240508,Cancelled,1,2.0,
M0002653,D0002653,C0015874,CH01,R006,20250629,Held,0,2.0,5.0
M0002654,D0002654,C0026963,CH01,R015,20250118,Held,0,2.0,3.0
M0002655,D0002655,C0021132,CH07,R010,20250124,Held,0,0.0,1.0
M0002656,D0002656,C0007576,CH01,R006,20240208,Held,0,0.0,38.0
M0002657,D0002657,C0054139,CH01,R015,20250403,Held,0,2.0,14.0
M0002658,D0002658,C0015102,CH02,R015,20251213,Held,0,2.0,8.0
M0002659,D0002659,C0039902,CH04,R015,20250724,Held,0,2.0,5.0
M0002660,D0002660,C0031644,CH05,R013,20260801,Held,0,3.0,6.0
M0002661,D0002661,C0028574,CH01,R005,20261105,Cancelled,1,0.0,
M0002662,D0002662,C0007738,CH01,R005,20241216,Held,0,3.0,13.0
M0002663,D0002663,C0056597,CH01,R002,20240327,Held,0,0.0,27.0
M0002664,D0002664,C0051666,CH01,R009,20240810,Cancelled,1,3.0,
M0002665,D0002665,C0044804,CH05,R003,20241222,Held,0,2.0,63.0
M0002666,D0002666,C0037785,CH01,R010,20250829,Held,0,1.0,12.0
M0002667,D0002667,C0011089,CH01,R012,20261008,Held,0,0.0,8.0
M0002668,D0002668,C0038809,CH02,R004,20260608,Held,0,3.0,7.0
M0002669,D0002669,C0001527,CH01,R010,20240904,Held,0,1.0,8.0
M0002670,D0002670,C0037534,CH01,R010,20240705,Held,0,0.0,11.0
M0002671,D0002671,C0029647,CH01,R012,20240412,Cancelled,1,2.0,
M0002672,D0002672,C0023730,CH01,R005,20250503,Held,0,1.0,8.0
M0002673,D0002673,C0054129,CH10,R002,20260123,Held,0,0.0,28.0
M0002674,D0002674,C0011622,CH10,R012,20241022,Held,0,1.0,5.0
M0002675,D0002675,C0002816,CH02,R007,20240806,Held,0,0.0,1.0
M0002676,D0002676,C0056413,CH01,R012,20250515,Held,0,3.0,3.0
M0002677,D0002677,C0046677,CH01,R004,20240312,Held,0,1.0,21.0
M0002678,D0002678,C0030690,CH09,R006,20240207,Held,0,2.0,9.0
M0002679,D0002679,C0041304,CH01,R014,20260404,Cancelled,1,2.0,
M0002680,D0002680,C0032853,CH03,R006,20261122,Held,0,2.0,2.0
M0002681,D0002681,C0024030,CH06,R011,20251030,Cancelled,1,0.0,
M0002682,D0002682,C0033593,CH06,R011,20250619,Held,0,2.0,19.0
M0002683,D0002683,C0054334,CH01,R005,20241016,Held,0,0.0,10.0
M0002684,D0002684,C0024443,CH01,R014,20240302,Held,0,2.0,12.0
M0002685,D0002685,C0004996,CH01,R003,20240328,Held,0,2.0,8.0
M0002686,D0002686,C0037862,CH03,R001,20240406,Held,0,1.0,4.0
M0002687,D0002687,C0028288,CH01,R010,20250821,Held,0,2.0,21.0
M0002688,D0002688,C0053863,CH03,R009,20250621,Held,0,1.0,2.0
M0002689,D0002689,C0039623,CH01,R003,20240412,Held,0,2.0,12.0
M0002690,D0002690,C0050346,CH08,R009,20261126,Held,0,0.0,2.0
M0002691,D0002691,C0019449,CH10,R014,20261001,Held,0,1.0,39.0
M0002692,D0002692,C0003983,CH01,R007,20240524,Held,0,3.0,21.0
M0002693,D0002693,C0058974,CH05,R003,20260214,Held,0,1.0,23.0
M0002694,D0002694,C0002373,CH01,R003,20240330,Held,0,3.0,7.0
M0002695,D0002695,C0044532,CH01,R013,20240401,Held,0,3.0,3.0
M0002696,D0002696,C0003815,CH01,R007,20260111,Held,0,2.0,5.0
M0002697,D0002697,C0029617,CH04,R002,20240301,Held,0,1.0,12.0
M0002698,D0002698,C0041418,CH04,R006,20260524,Held,0,2.0,12.0
M0002699,D0002699,C0005562,CH07,R013,20250914,Held,0,3.0,10.0
M0002700,D0002700,C0021584,CH01,R003,20260330,Held,0,3.0,7.0
M0002701,D0002701,C0022024,CH01,R008,20240906,Cancelled,1,0.0,
M0002702,D0002702,C0042580,CH07,R015,20261203,Cancelled,1,3.0,
M0002703,D0002703,C0035015,CH10,R012,20241226,Held,0,2.0,14.0
M0002704,D0002704,C0054142,CH01,R012,20240205,Cancelled,1,3.0,
M0002705,D0002705,C0025693,CH08,R011,20260626,Held,0,0.0,1.0
M0002706,D0002706,C0007474,CH01,R004,20250425,Held,0,3.0,2.0
M0002707,D0002707,C0044393,CH01,R013,20250708,Held,0,1.0,26.0
M0002708,D0002708,C0058134,CH07,R001,20240515,Cancelled,1,1.0,
M0002709,D0002709,C0058846,CH01,R001,20261112,Cancelled,1,1.0,
M0002710,D0002710,C0037793,CH04,R011,20240503,Held,0,2.0,12.0
M0002711,D0002711,C0019717,CH01,R006,20240428,Held,0,3.0,4.0
M0002712,D0002712,C0001347,CH01,R013,20260828,Held,0,0.0,9.0
M0002713,D0002713,C0013461,CH05,R015,20240515,Held,0,0.0,12.0
M0002714,D0002714,C0039671,CH01,R011,20261121,Held,0,2.0,9.0
M0002715,D0002715,C0041375,CH10,R009,20260714,Cancelled,1,0.0,
M0002716,D0002716,C0044350,CH01,R004,20240716,Held,0,1.0,8.0
M0002717,D0002717,C0004185,CH06,R002,20261115,Held,0,2.0,12.0
M0002718,D0002718,C0012540,CH01,R014,20250402,Held,0,1.0,9.0
M0002719,D0002719,C0038659,CH01,R012,20240927,Cancelled,1,2.0,
M0002720,D0002720,C0021424,CH01,R011,20241123,Held,0,1.0,23.0
M0002721,D0002721,C0012323,CH01,R003,20260803,Held,0,0.0,18.0
M0002722,D0002722,C0015909,CH01,R011,20260528,Held,0,3.0,6.0
M0002723,D0002723,C0051800,CH02,R012,20240127,Held,0,1.0,14.0
M0002724,D0002724,C0016726,CH01,R003,20260122,Held,0,3.0,10.0
M0002725,D0002725,C0024649,CH02,R002,20241229,Held,0,2.0,2.0
M0002726,D0002726,C0020715,CH05,R001,20251213,Held,0,1.0,59.0
M0002727,D0002727,C0030335,CH01,R010,20251211,Held,0,1.0,8.0
M0002728,D0002728,C0034107,CH01,R006,20260806,Held,0,2.0,13.0
M0002729,D0002729,C0057623,CH01,R015,20261009,Held,0,0.0,9.0
M0002730,D0002730,C0021842,CH01,R004,20250514,Held,0,2.0,10.0
M0002731,D0002731,C0045780,CH01,R011,20260428,Held,0,0.0,7.0
M0002732,D0002732,C0054679,CH01,R005,20260930,Held,0,1.0,19.0
M0002733,D0002733,C0015694,CH09,R007,20240809,Held,0,2.0,2.0
M0002734,D0002734,C0011242,CH01,R013,20240329,Held,0,1.0,10.0
M0002735,D0002735,C0059769,CH02,R013,20250109,Held,0,0.0,10.0
M0002736,D0002736,C0050892,CH01,R007,20250119,Held,0,3.0,7.0
M0002737,D0002737,C0058652,CH01,R012,20240328,Held,0,0.0,7.0
M0002738,D0002738,C0041681,CH01,R014,20261230,Held,0,0.0,4.0
M0002739,D0002739,C0010155,CH01,R015,20260731,Held,0,3.0,15.0
M0002740,D0002740,C0001646,CH01,R014,20260619,Held,0,2.0,22.0
M0002741,D0002741,C0024101,CH01,R012,20261114,Held,0,1.0,10.0
M0002742,D0002742,C0042174,CH01,R010,20261220,Held,0,2.0,38.0
M0002743,D0002743,C0039813,CH06,R001,20251203,Held,0,1.0,31.0
M0002744,D0002744,C0037350,CH01,R011,20240114,Held,0,3.0,3.0
M0002745,D0002745,C0014215,CH01,R001,20260724,Held,0,2.0,6.0
M0002746,D0002746,C0048658,CH01,R001,20250417,Held,0,3.0,7.0
M0002747,D0002747,C0042710,CH10,R013,20260402,Held,0,3.0,6.0
M0002748,D0002748,C0052236,CH07,R005,20240909,Held,0,0.0,7.0
M0002749,D0002749,C0025085,CH01,R015,20260219,Held,0,3.0,15.0
M0002750,D0002750,C0004674,CH01,R009,20240727,Held,0,3.0,1.0
M0002751,D0002751,C0026991,CH01,R008,20241010,Held,0,2.0,18.0
M0002752,D0002752,C0048461,CH10,R010,20251101,Held,0,3.0,12.0
M0002753,D0002753,C0018918,CH10,R013,20261102,Cancelled,1,0.0,
M0002754,D0002754,C0020511,CH08,R010,20240406,Held,0,3.0,7.0
M0002755,D0002755,C0016200,CH01,R004,20261221,Held,0,0.0,9.0
M0002756,D0002756,C0012862,CH07,R009,20241222,Held,0,2.0,4.0
M0002757,D0002757,C0037576,CH10,R013,20240214,Cancelled,1,0.0,
M0002758,D0002758,C0020695,CH02,R009,20240930,Held,0,0.0,9.0
M0002759,D0002759,C0008164,CH02,R010,20240828,Held,0,1.0,12.0
M0002760,D0002760,C0016644,CH01,R002,20261107,Cancelled,1,3.0,
M0002761,D0002761,C0049920,CH02,R010,20260512,Held,0,1.0,11.0
M0002762,D0002762,C0050364,CH04,R006,20260617,Held,0,2.0,2.0
M0002763,D0002763,C0039310,CH06,R007,20250301,Cancelled,1,3.0,
M0002764,D0002764,C0039011,CH01,R012,20250930,Held,0,1.0,7.0
M0002765,D0002765,C0032180,CH07,R007,20240320,Held,0,2.0,10.0
M0002766,D0002766,C0056368,CH04,R004,20260813,Held,0,0.0,24.0
M0002767,D0002767,C0027772,CH01,R008,20260614,Held,0,2.0,12.0
M0002768,D0002768,C0039669,CH01,R006,20250414,Cancelled,1,0.0,
M0002769,D0002769,C0048439,CH01,R003,20250731,Held,0,2.0,23.0
M0002770,D0002770,C0036706,CH04,R014,20240119,Held,0,1.0,10.0
M0002771,D0002771,C0004224,CH01,R004,20260109,Cancelled,1,0.0,
M0002772,D0002772,C0045777,CH07,R006,20240201,Held,0,3.0,4.0
M0002773,D0002773,C0020133,CH06,R004,20260424,Held,0,0.0,14.0
M0002774,D0002774,C0045137,CH01,R005,20260501,Held,0,3.0,7.0
M0002775,D0002775,C0015140,CH01,R013,20240620,Held,0,3.0,20.0
M0002776,D0002776,C0059977,CH01,R003,20261203,Held,0,0.0,6.0
M0002777,D0002777,C0033043,CH01,R009,20241208,Held,0,2.0,21.0
M0002778,D0002778,C0055982,CH01,R004,20250113,Held,0,0.0,10.0
M0002779,D0002779,C0044992,CH04,R001,20240515,Held,0,0.0,4.0
M0002780,D0002780,C0007561,CH07,R007,20240802,Held,0,0.0,4.0
M0002781,D0002781,C0050269,CH02,R009,20251103,Held,0,0.0,0.0
M0002782,D0002782,C0017156,CH01,R014,20240926,Held,0,3.0,4.0
M0002783,D0002783,C0046090,CH01,R013,20261015,Held,0,2.0,11.0
M0002784,D0002784,C0046399,CH01,R014,20250106,Held,0,0.0,18.0
M0002785,D0002785,C0023408,CH06,R009,20261217,Held,0,0.0,29.0
M0002786,D0002786,C0034948,CH01,R012,20240305,Held,0,1.0,12.0
M0002787,D0002787,C0023825,CH01,R013,20240713,Held,0,3.0,4.0
M0002788,D0002788,C0045199,CH08,R011,20240419,Held,0,3.0,6.0
M0002789,D0002789,C0008208,CH04,R011,20260725,Held,0,1.0,13.0
M0002790,D0002790,C0058773,CH01,R003,20240806,Held,0,0.0,11.0
M0002791,D0002791,C0054606,CH01,R014,20250320,Held,0,3.0,9.0
M0002792,D0002792,C0047825,CH01,R004,20251115,Cancelled,1,3.0,
M0002793,D0002793,C0056011,CH01,R009,20240324,Held,0,3.0,2.0
M0002794,D0002794,C0013886,CH06,R005,20241028,Held,0,0.0,29.0
M0002795,D0002795,C0048372,CH01,R011,20240628,Held,0,2.0,27.0
