meeting_key,deal_key,company_key,rep_key,meeting_date_key,meeting_status,no_show_flag,days_from_create,days_to_close
M0001425,D0001425,C0038897,R010,20240923,Cancelled,1,0.0,
M0001426,D0001426,C0065154,R002,20241128,Held,0,0.0,33.0
M0001427,D0001427,C0051433,R006,20260108,Cancelled,1,1.0,
M0001428,D0001428,C0074070,R008,20250920,Held,0,1.0,11.0
M0001429,D0001429,C0091515,R010,20250517,Held,0,1.0,15.0
M0001430,D0001430,C0032651,R010,20241114,Cancelled,1,1.0,
M0001431,D0001431,C0086144,R004,20261228,Cancelled,1,0.0,
M0001432,D0001432,C0092927,R015,20240705,Cancelled,1,1.0,
M0001433,D0001433,C0046169,R002,20240412,Held,0,1.0,16.0
M0001434,D0001434,C0021537,R002,20240415,Held,0,0.0,28.0
M0001435,D0001435,C0046857,R015,20260801,Held,0,1.0,12.0
M0001436,D0001436,C0097085,R013,20251127,Held,0,0.0,9.0
M0001437,D0001437,C0048298,R001,20250520,Held,0,0.0,8.0
M0001438,D0001438,C0083980,R001,20260506,Held,0,1.0,6.0
M0001439,D0001439,C0019051,R013,20260211,Cancelled,1,0.0,
M0001440,D0001440,C0051253,R004,20261125,Cancelled,1,1.0,
M0001441,D0001441,C0028794,R006,20241127,Held,0,0.0,2.0
M0001442,D0001442,C0017930,R007,20260108,Held,0,1.0,5.0
M0001443,D0001443,C0015502,R013,20260722,Held,0,1.0,24.0
M0001444,D0001444,C0089374,R013,20250823,Cancelled,1,1.0,
M0001445,D0001445,C0056135,R008,20260128,Held,0,0.0,14.0
M0001446,D0001446,C0066151,R004,20250423,Held,0,0.0,7.0
M0001447,D0001447,C0007589,R009,20260223,Held,0,0.0,15.0
M0001448,D0001448,C0101349,R003,20250930,Held,0,1.0,5.0
M0001449,D0001449,C0050749,R006,20250620,Held,0,0.0,9.0
M0001450,D0001450,C0070079,R002,20240516,Cancelled,1,0.0,
M0001451,D0001451,C0057911,R006,20251103,Held,0,0.0,10.0
M0001452,D0001452,C0061077,R008,20240814,Held,0,1.0,7.0
M0001453,D0001453,C0053214,R010,20260616,Held,0,1.0,18.0
M0001454,D0001454,C0059114,R011,20250930,Held,0,1.0,7.0
M0001455,D0001455,C0083450,R009,20240704,Held,0,0.0,7.0
M0001456,D0001456,C0017627,R006,20250918,Held,0,1.0,14.0
M0001457,D0001457,C0001990,R004,20250925,Held,0,1.0,15.0
M0001458,D0001458,C0066584,R014,20250115,Held,0,0.0,8.0
M0001459,D0001459,C0004788,R015,20241003,Held,0,1.0,1.0
M0001460,D0001460,C0080954,R004,20261029,Cancelled,1,0.0,
M0001461,D0001461,C0018611,R008,20240604,Held,0,0.0,11.0
M0001462,D0001462,C0065424,R001,20250714,Held,0,0.0,26.0
M0001463,D0001463,C0058881,R004,20241015,Cancelled,1,0.0,
M0001464,D0001464,C0090648,R002,20260225,Cancelled,1,0.0,
M0001465,D0001465,C0009810,R003,20251021,Held,0,0.0,2.0
M0001466,D0001466,C0073766,R009,20260304,Held,0,1.0,10.0
M0001467,D0001467,C0083750,R003,20261229,Cancelled,1,1.0,
M0001468,D0001468,C0091513,R013,20251029,Cancelled,1,1.0,
M0001469,D0001469,C0026067,R006,20260713,Cancelled,1,0.0,
M0001470,D0001470,C0057037,R012,20260602,Cancelled,1,0.0,
M0001471,D0001471,C0012506,R009,20260822,Cancelled,1,1.0,
M0001472,D0001472,C0011242,R012,20250104,Cancelled,1,1.0,
M0001473,D0001473,C0072004,R013,20260928,Held,0,0.0,9.0
M0001474,D0001474,C0076367,R003,20260414,Held,0,0.0,20.0
M0001475,D0001475,C0065590,R012,20240126,Cancelled,1,0.0,
M0001476,D0001476,C0099422,R005,20260305,Held,0,0.0,18.0
M0001477,D0001477,C0075183,R006,20261007,Cancelled,1,1.0,
M0001478,D0001478,C0087697,R013,20250919,Cancelled,1,0.0,
M0001479,D0001479,C0084051,R003,20250502,Cancelled,1,1.0,
M0001480,D0001480,C0087216,R012,20250429,Cancelled,1,1.0,
M0001481,D0001481,C0022578,R003,20240416,Cancelled,1,0.0,
M0001482,D0001482,C0058775,R012,20251127,Held,0,1.0,22.0
M0001483,D0001483,C0100069,R011,20261124,Cancelled,1,1.0,
M0001484,D0001484,C0045779,R003,20250926,Cancelled,1,0.0,
M0001485,D0001485,C0070390,R005,20250515,Held,0,1.0,18.0
M0001486,D0001486,C0080424,R004,20260421,Held,0,0.0,7.0
M0001487,D0001487,C0075546,R015,20241024,Held,0,1.0,10.0
M0001488,D0001488,C0092289,R015,20250404,Cancelled,1,1.0,
M0001489,D0001489,C0005936,R007,20260312,Held,0,1.0,19.0
M0001490,D0001490,C0088083,R010,20251105,Cancelled,1,1.0,
M0001491,D0001491,C0018267,R007,20240716,Held,0,1.0,8.0
M0001492,D0001492,C0087634,R010,20251230,Cancelled,1,0.0,
M0001493,D0001493,C0094049,R003,20250409,Held,0,1.0,20.0
M0001494,D0001494,C0102169,R005,20240402,Held,0,1.0,3.0
M0001495,D0001495,C0077972,R014,20260928,Cancelled,1,0.0,
M0001496,D0001496,C0075711,R006,20250524,Held,0,1.0,27.0
M0001497,D0001497,C0067229,R002,20260619,Cancelled,1,1.0,
M0001498,D0001498,C0020932,R009,20240831,Held,0,1.0,11.0
M0001499,D0001499,C0045710,R014,20250805,Cancelled,1,0.0,
M0001500,D0001500,C0021681,R008,20260826,Cancelled,1,0.0,
M0001501,D0001501,C0034191,R003,20241203,Held,0,0.0,8.0
M0001502,D0001502,C0007704,R014,20240820,Cancelled,1,1.0,
M0001503,D0001503,C0050142,R004,20250828,Held,0,0.0,14.0
M0001504,D0001504,C0028229,R015,20240905,Cancelled,1,1.0,
M0001505,D0001505,C0019057,R007,20240613,Held,0,0.0,14.0
M0001506,D0001506,C0073639,R009,20250819,Held,0,0.0,2.0
M0001507,D0001507,C0098198,R012,20250612,Held,0,1.0,10.0
M0001508,D0001508,C0018667,R012,20250211,Cancelled,1,0.0,
M0001509,D0001509,C0092090,R013,20250310,Cancelled,1,0.0,
M0001510,D0001510,C0093507,R003,20261216,Cancelled,1,1.0,
M0001511,D0001511,C0032133,R002,20240104,Cancelled,1,1.0,
M0001512,D0001512,C0012612,R002,20250526,Held,0,0.0,11.0
M0001513,D0001513,C0099794,R001,20250714,Cancelled,1,0.0,
M0001514,D0001514,C0023257,R005,20260611,Held,0,1.0,20.0
M0001515,D0001515,C0010224,R003,20260601,Held,0,0.0,13.0
M0001516,D0001516,C0048465,R006,20240306,Cancelled,1,0.0,
M0001517,D0001517,C0021521,R014,20261202,Held,0,0.0,15.0
M0001518,D0001518,C0083920,R005,20250123,Cancelled,1,1.0,
M0001519,D0001519,C0023254,R006,20260513,Cancelled,1,1.0,
M0001520,D0001520,C0018052,R012,20260805,Held,0,1.0,13.0
M0001521,D0001521,C0014170,R012,20260813,Cancelled,1,1.0,
M0001522,D0001522,C0100765,R006,20250918,Held,0,0.0,19.0
M0001523,D0001523,C0053033,R002,20261223,Cancelled,1,0.0,
M0001524,D0001524,C0060652,R012,20250214,Held,0,0.0,36.0
M0001525,D0001525,C0039409,R005,20260812,Held,0,0.0,4.0
M0001526,D0001526,C0101236,R007,20260711,Held,0,1.0,18.0
M0001527,D0001527,C0050679,R014,20250118,Cancelled,1,1.0,
M0001528,D0001528,C0077087,R014,20240203,Held,0,1.0,3.0
M0001529,D0001529,C0041645,R009,20240927,Held,0,0.0,7.0
M0001530,D0001530,C0039213,R008,20241202,Cancelled,1,0.0,
M0001531,D0001531,C0048724,R010,20251107,Cancelled,1,0.0,
M0001532,D0001532,C0027010,R015,20240808,Cancelled,1,0.0,
M0001533,D0001533,C0081383,R011,20260702,Cancelled,1,1.0,
M0001534,D0001534,C0086614,R002,20260126,Cancelled,1,0.0,
M0001535,D0001535,C0088080,R004,20250506,Cancelled,1,0.0,
M0001536,D0001536,C0033069,R004,20240930,Held,0,0.0,26.0
M0001537,D0001537,C0015620,R014,20251104,Held,0,0.0,14.0
M0001538,D0001538,C0091652,R013,20250710,Cancelled,1,0.0,
M0001539,D0001539,C0055642,R013,20261111,Held,0,0.0,13.0
M0001540,D0001540,C0062611,R012,20260529,Cancelled,1,0.0,
M0001541,D0001541,C0002018,R015,20250710,Cancelled,1,1.0,
M0001542,D0001542,C0095424,R009,20250924,Cancelled,1,1.0,
M0001543,D0001543,C0040458,R006,20250624,Held,0,1.0,22.0
M0001544,D0001544,C0063284,R012,20261111,Held,0,0.0,2.0
M0001545,D0001545,C0031512,R003,20260619,Cancelled,1,1.0,
M0001546,D0001546,C0005810,R005,20260714,Held,0,0.0,8.0
M0001547,D0001547,C0081149,R013,20241205,Cancelled,1,1.0,
M0001548,D0001548,C0015855,R015,20250505,Held,0,0.0,14.0
M0001549,D0001549,C0048585,R012,20261114,Held,0,1.0,4.0
M0001550,D0001550,C0064410,R014,20261114,Held,0,1.0,5.0
M0001551,D0001551,C0002151,R010,20250718,Held,0,1.0,9.0
M0001552,D0001552,C0012607,R015,20250331,Cancelled,1,0.0,
M0001553,D0001553,C0041695,R010,20261219,Cancelled,1,1.0,
M0001554,D0001554,C0008064,R006,20251106,Held,0,1.0,25.0
M0001555,D0001555,C0006333,R015,20250201,Cancelled,1,1.0,
M0001556,D0001556,C0003469,R011,20260911,Held,0,1.0,9.0
M0001557,D0001557,C0091238,R002,20250927,Held,0,1.0,2.0
M0001558,D0001558,C0007756,R009,20250111,Cancelled,1,1.0,
M0001559,D0001559,C0090241,R013,20260326,Cancelled,1,0.0,
M0001560,D0001560,C0019741,R006,20250319,Held,0,1.0,27.0
M0001561,D0001561,C0089194,R011,20251028,Held,0,0.0,5.0
M0001562,D0001562,C0043487,R005,20250403,Held,0,1.0,7.0
M0001563,D0001563,C0097930,R013,20240912,Held,0,0.0,7.0
M0001564,D0001564,C0060119,R001,20240103,Held,0,0.0,34.0
M0001565,D0001565,C0060592,R001,20240702,Held,0,1.0,3.0
M0001566,D0001566,C0003196,R013,20250218,Cancelled,1,1.0,
M0001567,D0001567,C0047268,R004,20251006,Cancelled,1,0.0,
M0001568,D0001568,C0019487,R014,20260409,Cancelled,1,1.0,
M0001569,D0001569,C0064982,R005,20250124,Held,0,1.0,11.0
M0001570,D0001570,C0089333,R014,20260414,Held,0,1.0,15.0
M0001571,D0001571,C0023634,R001,20250503,Held,0,1.0,15.0
M0001572,D0001572,C0023285,R003,20240606,Held,0,1.0,7.0
M0001573,D0001573,C0063531,R010,20250618,Held,0,0.0,10.0
M0001574,D0001574,C0056802,R011,20260624,Held,0,1.0,8.0
M0001575,D0001575,C0007084,R008,20240903,Cancelled,1,0.0,
M0001576,D0001576,C0009386,R012,20241105,Cancelled,1,0.0,
M0001577,D0001577,C0056500,R002,20260722,Cancelled,1,1.0,
M0001578,D0001578,C0030999,R005,20250626,Held,0,1.0,1.0
M0001579,D0001579,C0097665,R014,20240327,Cancelled,1,1.0,
M0001580,D0001580,C0098793,R006,20250321,Held,0,1.0,8.0
M0001581,D0001581,C0045694,R008,20261207,Held,0,0.0,21.0
M0001582,D0001582,C0066965,R008,20240119,Cancelled,1,1.0,
M0001583,D0001583,C0005425,R009,20241120,Held,0,1.0,24.0
M0001584,D0001584,C0029026,R014,20261202,Cancelled,1,1.0,
M0001585,D0001585,C0017859,R003,20240131,Cancelled,1,1.0,
M0001586,D0001586,C0100971,R015,20240902,Cancelled,1,0.0,
M0001587,D0001587,C0073274,R014,20240717,Held,0,1.0,4.0
M0001588,D0001588,C0028392,R001,20240723,Held,0,0.0,20.0
M0001589,D0001589,C0004617,R005,20261230,Held,0,0.0,9.0
M0001590,D0001590,C0016829,R011,20240913,Held,0,1.0,12.0
M0001591,D0001591,C0095188,R013,20240812,Held,0,0.0,17.0
M0001592,D0001592,C0078114,R004,20240522,Held,0,1.0,11.0
M0001593,D0001593,C0070737,R009,20250815,Held,0,1.0,10.0
M0001594,D0001594,C0048185,R003,20261222,Cancelled,1,0.0,
M0001595,D0001595,C0038855,R001,20240212,Cancelled,1,0.0,
M0001596,D0001596,C0004059,R003,20241007,Held,0,0.0,11.0
M0001597,D0001597,C0074304,R013,20260508,Cancelled,1,0.0,
M0001598,D0001598,C0045717,R006,20241128,Held,0,1.0,42.0
M0001599,D0001599,C0047902,R012,20250822,Held,0,0.0,1.0
M0001600,D0001600,C0028287,R008,20240203,Held,0,1.0,10.0
M0001601,D0001601,C0054443,R008,20241022,Cancelled,1,0.0,
M0001602,D0001602,C0101162,R010,20241010,Held,0,0.0,7.0
M0001603,D0001603,C0039943,R003,20240501,Cancelled,1,0.0,
M0001604,D0001604,C0020257,R010,20260611,Cancelled,1,0.0,
M0001605,D0001605,C0019684,R009,20240224,Cancelled,1,1.0,
M0001606,D0001606,C0060297,R001,20260820,Held,0,0.0,47.0
M0001607,D0001607,C0036282,R002,20240118,Cancelled,1,0.0,
M0001608,D0001608,C0017770,R003,20250123,Held,0,0.0,11.0
M0001609,D0001609,C0060386,R015,20251104,Held,0,0.0,33.0
M0001610,D0001610,C0083992,R011,20250210,Held,0,0.0,15.0
M0001611,D0001611,C0048817,R015,20240123,Held,0,1.0,24.0
M0001612,D0001612,C0024463,R001,20260324,Held,0,1.0,12.0
M0001613,D0001613,C0084540,R009,20251003,Held,0,1.0,9.0
M0001614,D0001614,C0052086,R011,20240906,Cancelled,1,0.0,
M0001615,D0001615,C0060244,R008,20240604,Cancelled,1,1.0,
M0001616,D0001616,C0003129,R008,20240314,Held,0,0.0,4.0
M0001617,D0001617,C0086999,R011,20260211,Held,0,1.0,23.0
M0001618,D0001618,C0021654,R011,20251112,Cancelled,1,0.0,
M0001619,D0001619,C0012776,R009,20240518,Cancelled,1,1.0,
M0001620,D0001620,C0037602,R011,20240618,Held,0,1.0,14.0
M0001621,D0001621,C0070177,R001,20261125,Held,0,0.0,24.0
M0001622,D0001622,C0066541,R009,20250103,Held,0,0.0,11.0
M0001623,D0001623,C0053832,R008,20260204,Held,0,1.0,5.0
M0001624,D0001624,C0038936,R006,20261104,Held,0,0.0,12.0
M0001625,D0001625,C0068290,R002,20240409,Cancelled,1,0.0,
M0001626,D0001626,C0074495,R002,20240708,Cancelled,1,0.0,
M0001627,D0001627,C0044535,R014,20260316,Held,0,0.0,20.0
M0001628,D0001628,C0050406,R009,20241225,Held,0,0.0,8.0
M0001629,D0001629,C0080000,R004,20260818,Cancelled,1,0.0,
M0001630,D0001630,C0017865,R007,20240906,Held,0,0.0,7.0
M0001631,D0001631,C0096569,R015,20260929,Held,0,0.0,10.0
M0001632,D0001632,C0095750,R005,20240119,Cancelled,1,1.0,
M0001633,D0001633,C0052676,R002,20250710,Held,0,1.0,8.0
M0001634,D0001634,C0079941,R008,20241015,Held,0,1.0,16.0
M0001635,D0001635,C0001761,R013,20241017,Cancelled,1,1.0,
M0001636,D0001636,C0099557,R006,20241226,Held,0,1.0,15.0
M0001637,D0001637,C0088218,R004,20260718,Cancelled,1,1.0,
M0001638,D0001638,C0079733,R002,20260808,Held,0,1.0,24.0
M0001639,D0001639,C0045652,R004,20260703,Cancelled,1,0.0,
M0001640,D0001640,C0040538,R003,20261007,Cancelled,1,0.0,
M0001641,D0001641,C0099341,R001,20240506,Cancelled,1,0.0,
M0001642,D0001642,C0052493,R015,20260924,Cancelled,1,1.0,
M0001643,D0001643,C0070800,R015,20240820,Held,0,1.0,17.0
M0001644,D0001644,C0052269,R006,20240503,Cancelled,1,1.0,
M0001645,D0001645,C0084125,R004,20240221,Held,0,1.0,12.0
M0001646,D0001646,C0091777,R014,20260610,Held,0,1.0,15.0
M0001647,D0001647,C0055142,R005,20240829,Cancelled,1,0.0,
M0001648,D0001648,C0025711,R002,20251226,Cancelled,1,1.0,
M0001649,D0001649,C0077829,R012,20240628,Cancelled,1,1.0,
M0001650,D0001650,C0088762,R015,20261109,Cancelled,1,0.0,
M0001651,D0001651,C0061403,R010,20260513,Held,0,1.0,5.0
M0001652,D0001652,C0056402,R015,20260121,Held,0,1.0,8.0
M0001653,D0001653,C0067265,R006,20240904,Cancelled,1,1.0,
M0001654,D0001654,C0044929,R010,20260131,Held,0,1.0,25.0
M0001655,D0001655,C0004690,R006,20260922,Held,0,0.0,15.0
M0001656,D0001656,C0013181,R012,20260128,Held,0,1.0,11.0
M0001657,D0001657,C0094692,R008,20250724,Held,0,1.0,31.0
M0001658,D0001658,C0044280,R004,20250708,Cancelled,1,0.0,
M0001659,D0001659,C0051229,R006,20241107,Held,0,1.0,21.0
M0001660,D0001660,C0096688,R010,20250916,Cancelled,1,0.0,
M0001661,D0001661,C0050912,R006,20240104,Held,0,1.0,3.0
M0001662,D0001662,C0101775,R008,20251225,Cancelled,1,1.0,
M0001663,D0001663,C0039812,R006,20251218,Held,0,1.0,17.0
M0001664,D0001664,C0082023,R004,20240705,Held,0,0.0,5.0
M0001665,D0001665,C0041421,R002,20260526,Held,0,1.0,16.0
M0001666,D0001666,C0033647,R007,20250103,Cancelled,1,1.0,
M0001667,D0001667,C0056679,R014,20261124,Held,0,0.0,9.0
M0001668,D0001668,C0090324,R003,20260804,Held,0,1.0,3.0
M0001669,D0001669,C0018341,R008,20251223,Cancelled,1,1.0,
M0001670,D0001670,C0012581,R008,20241024,Cancelled,1,1.0,
M0001671,D0001671,C0025459,R008,20250829,Cancelled,1,1.0,
M0001672,D0001672,C0000073,R002,20261218,Cancelled,1,1.0,
M0001673,D0001673,C0039676,R008,20250415,Held,0,1.0,9.0
M0001674,D0001674,C0077017,R001,20260929,Held,0,0.0,14.0
M0001675,D0001675,C0033266,R005,20250415,Cancelled,1,1.0,
M0001676,D0001676,C0023567,R003,20260102,Held,0,0.0,12.0
M0001677,D0001677,C0015348,R001,20250827,Held,0,0.0,8.0
M0001678,D0001678,C0021298,R011,20260829,Held,0,1.0,22.0
M0001679,D0001679,C0090085,R005,20240217,Held,0,1.0,30.0
M0001680,D0001680,C0076027,R001,20260619,Held,0,0.0,3.0
M0001681,D0001681,C0047672,R009,20250813,Held,0,0.0,5.0
M0001682,D0001682,C0037056,R008,20240205,Cancelled,1,0.0,
M0001683,D0001683,C0018917,R015,20261028,Held,0,1.0,23.0
M0001684,D0001684,C0004551,R012,20260121,Held,0,0.0,15.0
M0001685,D0001685,C0055010,R012,20261218,Held,0,1.0,4.0
M0001686,D0001686,C0093878,R001,20241114,Held,0,1.0,6.0
M0001687,D0001687,C0089333,R009,20250707,Cancelled,1,0.0,
M0001688,D0001688,C0026991,R009,20251104,Held,0,1.0,12.0
M0001689,D0001689,C0094428,R012,20250805,Held,0,0.0,9.0
M0001690,D0001690,C0007486,R005,20261217,Cancelled,1,0.0,
M0001691,D0001691,C0036176,R002,20251006,Cancelled,1,0.0,
M0001692,D0001692,C0005098,R011,20251003,Held,0,1.0,20.0
M0001693,D0001693,C0075858,R009,20251105,Cancelled,1,1.0,
M0001694,D0001694,C0101517,R010,20260910,Held,0,0.0,5.0
M0001695,D0001695,C0079653,R004,20250804,Held,0,0.0,13.0
M0001696,D0001696,C0031004,R004,20240216,Held,0,0.0,2.0
M0001697,D0001697,C0061191,R014,20250627,Held,0,1.0,14.0
M0001698,D0001698,C0079736,R007,20241119,Held,0,0.0,18.0
M0001699,D0001699,C0022916,R008,20240325,Held,0,0.0,21.0
M0001700,D0001700,C0096441,R009,20240925,Held,0,1.0,17.0
M0001701,D0001701,C0041568,R012,20250205,Held,0,1.0,11.0
M0001702,D0001702,C0089792,R011,20261212,Held,0,1.0,14.0
M0001703,D0001703,C0070414,R005,20240327,Held,0,1.0,6.0
M0001704,D0001704,C0012063,R006,20251024,Held,0,0.0,1.0
M0001705,D0001705,C0057020,R001,20260814,Held,0,1.0,7.0
M0001706,D0001706,C0087998,R013,20241125,Cancelled,1,0.0,
M0001707,D0001707,C0021127,R002,20240801,Cancelled,1,1.0,
M0001708,D0001708,C0065196,R009,20250821,Cancelled,1,0.0,
M0001709,D0001709,C0034324,R003,20240201,Held,0,0.0,18.0
M0001710,D0001710,C0033112,R012,20260116,Cancelled,1,1.0,
M0001711,D0001711,C0016405,R010,20260805,Held,0,0.0,8.0
M0001712,D0001712,C0032504,R005,20260526,Held,0,0.0,15.0
M0001713,D0001713,C0068827,R011,20250701,Cancelled,1,1.0,
M0001714,D0001714,C0073292,R013,20260108,Held,0,0.0,15.0
M0001715,D0001715,C0008929,R014,20240614,Cancelled,1,1.0,
M0001716,D0001716,C0054870,R011,20261113,Cancelled,1,0.0,
M0001717,D0001717,C0023117,R014,20260709,Held,0,0.0,34.0
M0001718,D0001718,C0038351,R008,20251122,Cancelled,1,1.0,
M0001719,D0001719,C0072236,R007,20250829,Held,0,0.0,9.0
M0001720,D0001720,C0015938,R005,20251023,Held,0,1.0,7.0
M0001721,D0001721,C0032068,R014,20260721,Held,0,1.0,10.0
M0001722,D0001722,C0094337,R005,20260731,Cancelled,1,1.0,
M0001723,D0001723,C0024318,R006,20241113,Held,0,1.0,3.0
M0001724,D0001724,C0000059,R006,20241129,Held,0,0.0,25.0
M0001725,D0001725,C0055548,R012,20260526,Held,0,0.0,13.0
M0001726,D0001726,C0055505,R010,20250723,Cancelled,1,1.0,
M0001727,D0001727,C0096215,R004,20261008,Cancelled,1,1.0,
M0001728,D0001728,C0078688,R013,20260928,Cancelled,1,0.0,
M0001729,D0001729,C0004225,R005,20261113,Held,0,1.0,1.0
M0001730,D0001730,C0091316,R010,20240803,Cancelled,1,1.0,
M0001731,D0001731,C0065880,R013,20261119,Held,0,1.0,10.0
M0001732,D0001732,C0005141,R011,20260513,Cancelled,1,1.0,
M0001733,D0001733,C0059208,R006,20240510,Held,0,0.0,8.0
M0001734,D0001734,C0042108,R012,20250226,Cancelled,1,1.0,
M0001735,D0001735,C0006642,R010,20260109,Held,0,0.0,18.0
M0001736,D0001736,C0080615,R011,20250117,Held,0,0.0,3.0
M0001737,D0001737,C0041232,R015,20250925,Held,0,0.0,16.0
M0001738,D0001738,C0046480,R005,20250131,Held,0,1.0,16.0
M0001739,D0001739,C0030665,R006,20240221,Held,0,0.0,8.0
M0001740,D0001740,C0038648,R001,20251023,Cancelled,1,1.0,
M0001741,D0001741,C0059766,R012,20251006,Held,0,0.0,39.0
M0001742,D0001742,C0009945,R015,20240810,Held,0,1.0,6.0
M0001743,D0001743,C0067317,R004,20251224,Cancelled,1,0.0,
M0001744,D0001744,C0040595,R007,20261017,Held,0,1.0,13.0
M0001745,D0001745,C0020830,R015,20250610,Held,0,0.0,37.0
M0001746,D0001746,C0098347,R010,20241031,Held,0,0.0,8.0
M0001747,D0001747,C0059045,R003,20260828,Cancelled,1,1.0,
M0001748,D0001748,C0055848,R003,20250513,Cancelled,1,0.0,
M0001749,D0001749,C0070155,R003,20250726,Held,0,1.0,15.0
M0001750,D0001750,C0086916,R008,20250926,Held,0,1.0,2.0
M0001751,D0001751,C0084865,R004,20250627,Cancelled,1,1.0,
M0001752,D0001752,C0015025,R002,20250704,Held,0,0.0,14.0
M0001753,D0001753,C0043770,R004,20250721,Cancelled,1,0.0,
M0001754,D0001754,C0039709,R003,20240704,Cancelled,1,0.0,
M0001755,D0001755,C0019592,R012,20260826,Cancelled,1,0.0,
M0001756,D0001756,C0068964,R004,20250522,Held,0,0.0,10.0
M0001757,D0001757,C0042599,R015,20250617,Held,0,0.0,24.0
M0001758,D0001758,C0063351,R008,20251119,Held,0,0.0,4.0
M0001759,D0001759,C0069127,R003,20240823,Held,0,0.0,7.0
M0001760,D0001760,C0023718,R006,20250110,Cancelled,1,1.0,
M0001761,D0001761,C0068681,R001,20260131,Cancelled,1,1.0,
M0001762,D0001762,C0006798,R001,20240912,Held,0,1.0,6.0
M0001763,D0001763,C0047753,R009,20241204,Held,0,0.0,6.0
M0001764,D0001764,C0070837,R010,20261020,Held,0,0.0,28.0
M0001765,D0001765,C0068275,R011,20241127,Held,0,0.0,22.0
M0001766,D0001766,C0066591,R007,20240306,Held,0,1.0,12.0
M0001767,D0001767,C0030732,R001,20260807,Cancelled,1,0.0,
M0001768,D0001768,C0058776,R012,20240903,Held,0,1.0,26.0
M0001769,D0001769,C0055373,R004,20250925,Held,0,0.0,5.0
M0001770,D0001770,C0048853,R002,20260923,Held,0,1.0,6.0
M0001771,D0001771,C0035916,R002,20261105,Held,0,0.0,19.0
M0001772,D0001772,C0051447,R011,20260529,Held,0,0.0,13.0
M0001773,D0001773,C0100547,R015,20251128,Held,0,1.0,5.0
M0001774,D0001774,C0036190,R008,20260123,Held,0,0.0,12.0
M0001775,D0001775,C0065981,R003,20260401,Held,0,0.0,13.0
M0001776,D0001776,C0091212,R012,20250329,Held,0,1.0,7.0
M0001777,D0001777,C0045273,R008,20251210,Held,0,1.0,16.0
M0001778,D0001778,C0075384,R013,20240703,Held,0,1.0,1.0
M0001779,D0001779,C0100423,R006,20240425,Held,0,0.0,9.0
M0001780,D0001780,C0060925,R002,20240120,Cancelled,1,1.0,
M0001781,D0001781,C0080291,R009,20250604,Cancelled,1,1.0,
M0001782,D0001782,C0051291,R009,20241107,Cancelled,1,0.0,
M0001783,D0001783,C0062285,R010,20241219,Held,0,0.0,12.0
M0001784,D0001784,C0085175,R003,20250617,Held,0,1.0,29.0
M0001785,D0001785,C0058890,R001,20261127,Held,0,0.0,9.0
M0001786,D0001786,C0094888,R007,20260218,Cancelled,1,1.0,
M0001787,D0001787,C0084347,R002,20240110,Cancelled,1,1.0,
M0001788,D0001788,C0062761,R003,20251021,Held,0,1.0,17.0
M0001789,D0001789,C0032844,R010,20260911,Held,0,0.0,8.0
M0001790,D0001790,C0077661,R010,20240109,Held,0,0.0,29.0
M0001791,D0001791,C0068363,R012,20240830,Held,0,1.0,7.0
M0001792,D0001792,C0022722,R001,20240105,Held,0,0.0,20.0
M0001793,D0001793,C0031030,R014,20260917,Held,0,0.0,9.0
M0001794,D0001794,C0073446,R011,20240815,Held,0,0.0,5.0
M0001795,D0001795,C0071255,R004,20251103,Cancelled,1,0.0,
M0001796,D0001796,C0067917,R006,20261020,Cancelled,1,0.0,
M0001797,D0001797,C0003353,R010,20251231,Cancelled,1,1.0,
M0001798,D0001798,C0034681,R015,20260509,Held,0,1.0,3.0
M0001799,D0001799,C0090039,R005,20260613,Cancelled,1,1.0,
M0001800,D0001800,C0061126,R011,20260128,Held,0,1.0,7.0
M0001801,D0001801,C0014079,R005,20260410,Cancelled,1,1.0,
M0001802,D0001802,C0085280,R015,20261127,Cancelled,1,1.0,
M0001803,D0001803,C0078610,R007,20260526,Cancelled,1,0.0,
M0001804,D0001804,C0057474,R005,20250821,Held,0,1.0,19.0
M0001805,D0001805,C0013107,R010,20250513,Held,0,1.0,4.0
M0001806,D0001806,C0021170,R005,20261009,Held,0,0.0,20.0
M0001807,D0001807,C0030084,R011,20261022,Held,0,0.0,4.0
M0001808,D0001808,C0076915,R014,20261126,Held,0,1.0,12.0
M0001809,D0001809,C0026854,R015,20250619,Held,0,1.0,6.0
M0001810,D0001810,C0062673,R013,20250115,Cancelled,1,0.0,
M0001811,D0001811,C0084016,R006,20240831,Held,0,1.0,4.0
M0001812,D0001812,C0099712,R013,20250605,Cancelled,1,0.0,
M0001813,D0001813,C0100551,R004,20250206,Cancelled,1,1.0,
M0001814,D0001814,C0039757,R007,20250114,Held,0,1.0,9.0
